Date,Pcpn
7/10/12,0.19
7/11/12,0.14
7/12/12,1.52
7/13/12,20.31
7/14/12,9.91
7/15/12,4.1
7/16/12,1.57
7/17/12,23.87
7/18/12,11.5
7/19/12,1.8
7/20/12,1.84
7/21/12,0.19
7/22/12,0.61
7/23/12,16.7
7/24/12,5.9
7/25/12,0.31
7/26/12,0.14
7/27/12,0.53
7/28/12,0.81
7/29/12,1.16
7/30/12,6.85
7/31/12,7.35
8/1/12,12.2
8/2/12,1.19
8/3/12,0.41
8/4/12,3.58
8/5/12,2.72
8/6/12,2.13
8/7/12,1.68
8/8/12,0.83
8/9/12,1.64
8/10/12,1.41
8/11/12,4.43
8/12/12,9.05
8/13/12,10.98
8/14/12,14.09
8/15/12,6.82
8/16/12,7.27
8/17/12,7.61
8/18/12,11.66
8/19/12,2.76
8/20/12,2.2
8/21/12,2.53
8/22/12,6.46
8/23/12,7.94
8/24/12,1.04
8/25/12,0.42
8/26/12,1.34
8/27/12,1.54
8/28/12,0.33
8/29/12,1.14
8/30/12,16.36
8/31/12,6.03
9/1/12,1.16
9/2/12,0.04
9/3/12,0.02
9/4/12,0.17
9/5/12,3.93
9/6/12,7.47
9/7/12,1.03
9/8/12,0.27
9/9/12,1.91
9/10/12,9.62
9/11/12,12.38
9/12/12,2.85
9/13/12,0.09
9/14/12,0.07
9/15/12,0.66
9/16/12,0.16
9/17/12,0.09
9/18/12,0.13
9/19/12,0.06
9/20/12,0.18
9/21/12,0.12
9/22/12,0.21
9/23/12,0.27
9/24/12,0.36
9/25/12,0.01
9/26/12,0.02
9/27/12,0
9/28/12,0.18
9/29/12,0.05
9/30/12,0.06
10/1/12,0.03
10/2/12,0.36
10/3/12,0.59
10/4/12,1.07
10/5/12,0.49
10/6/12,0.21
10/7/12,0.1
10/8/12,0.57
10/9/12,1.23
10/10/12,5.16
10/11/12,37.78
10/12/12,70.13
10/13/12,9.08
10/14/12,2.73
10/15/12,4.12
10/16/12,47.12
10/17/12,1.96
10/18/12,6.52
10/19/12,1.08
10/20/12,4.78
10/21/12,17.84
10/22/12,351.02
10/23/12,245.47
10/24/12,119.95
10/25/12,51.32
10/26/12,6.23
10/27/12,2.63
10/28/12,1.14
10/29/12,1.84
10/30/12,1.78
10/31/12,29.48
11/1/12,245.59
11/2/12,8.31
11/3/12,4.1
11/4/12,0.4
11/5/12,0.37
11/6/12,0.5
11/7/12,1.19
11/8/12,57.11
11/9/12,130.79
11/10/12,54.1
11/11/12,8.4
11/12/12,3.27
11/13/12,14.27
11/14/12,5.49
11/15/12,2.28
11/16/12,48.97
11/17/12,496.63
11/18/12,383.93
11/19/12,62.2
11/20/12,189.28
11/21/12,394.11
11/22/12,27.33
11/23/12,2.89
11/24/12,2.51
11/25/12,3.54
11/26/12,0.83
11/27/12,1.89
11/28/12,174.03
11/29/12,459.4
11/30/12,1255.23
12/1/12,702.37
12/2/12,1061.76
12/3/12,366.06
12/4/12,100.35
12/5/12,464.82
12/6/12,66.77
12/7/12,3.78
12/8/12,1
12/9/12,0.61
12/10/12,1.69
12/11/12,10.15
12/12/12,134.54
12/13/12,194.73
12/14/12,71.22
12/15/12,69.52
12/16/12,145.95
12/17/12,289.83
12/18/12,142.44
12/19/12,38.65
12/20/12,45.9
12/21/12,444.51
12/22/12,649.39
12/23/12,564.78
12/24/12,548.91
12/25/12,125.48
12/26/12,499.94
12/27/12,74.92
12/28/12,19.06
12/29/12,88.91
12/30/12,40.91
12/31/12,21.97
1/1/13,1.06
1/2/13,1.3
1/3/13,2.06
1/4/13,1.71
1/5/13,25.96
1/6/13,209.07
1/7/13,45.63
1/8/13,3.69
1/9/13,29.5
1/10/13,98.22
1/11/13,22.04
1/12/13,7.09
1/13/13,0.46
1/14/13,0.71
1/15/13,0.26
1/16/13,0.54
1/17/13,0.53
1/18/13,0.18
1/19/13,0.21
1/20/13,0.28
1/21/13,0.19
1/22/13,2.06
1/23/13,41.35
1/24/13,279.68
1/25/13,133.52
1/26/13,143.74
1/27/13,53.09
1/28/13,32.58
1/29/13,7.44
1/30/13,0.86
1/31/13,0.25
2/1/13,0.25
2/2/13,0.35
2/3/13,2.85
2/4/13,0.29
2/5/13,2.93
2/6/13,7.94
2/7/13,62.68
2/8/13,122.07
2/9/13,46.86
2/10/13,2.88
2/11/13,3.31
2/12/13,0.91
2/13/13,0.3
2/14/13,0.6
2/15/13,0.15
2/16/13,0.3
2/17/13,0.29
2/18/13,2.58
2/19/13,112.81
2/20/13,211.35
2/21/13,10.94
2/22/13,8.26
2/23/13,13.27
2/24/13,2.33
2/25/13,5.26
2/26/13,0.36
2/27/13,1.85
2/28/13,17.58
3/1/13,3.11
3/2/13,1.93
3/3/13,17.65
3/4/13,9.84
3/5/13,33.34
3/6/13,372.94
3/7/13,88.8
3/8/13,246.19
3/9/13,58.1
3/10/13,2.12
3/11/13,1.43
3/12/13,0.5
3/13/13,0.27
3/14/13,1.34
3/15/13,0.16
3/16/13,0.66
3/17/13,2.77
3/18/13,0.6
3/19/13,15.99
3/20/13,226.45
3/21/13,76.29
3/22/13,0.43
3/23/13,0.17
3/24/13,0.4
3/25/13,3.19
3/26/13,9.75
3/27/13,11.49
3/28/13,11.95
3/29/13,9.85
3/30/13,15.07
3/31/13,246.73
4/1/13,166.22
4/2/13,16.11
4/3/13,4.33
4/4/13,190.16
4/5/13,132.34
4/6/13,37.01
4/7/13,40.69
4/8/13,125.81
4/9/13,6.69
4/10/13,3.61
4/11/13,1.88
4/12/13,0.19
4/13/13,0.77
4/14/13,0.56
4/15/13,20.18
4/16/13,20.51
4/17/13,3.71
4/18/13,0.35
4/19/13,0.25
4/20/13,0.39
4/21/13,0.22
4/22/13,0.11
4/23/13,0.05
4/24/13,0.3
4/25/13,1.22
4/26/13,0.44
4/27/13,0.24
4/28/13,0.09
4/29/13,0.19
4/30/13,0.13
5/1/13,0.82
5/2/13,0.14
5/3/13,1.48
5/4/13,1.57
5/5/13,7.08
5/6/13,114.2
5/7/13,137.27
5/8/13,36.64
5/9/13,14.7
5/10/13,6.58
5/11/13,0.76
5/12/13,0.46
5/13/13,0.1
5/14/13,1.07
5/15/13,1.58
5/16/13,18.56
5/17/13,46.99
5/18/13,0.86
5/19/13,0.62
5/20/13,0.25
5/21/13,2.37
5/22/13,6.95
5/23/13,0.78
5/24/13,1.42
5/25/13,0.21
5/26/13,9.32
5/27/13,47.92
5/28/13,94.36
5/29/13,13.94
5/30/13,2.23
5/31/13,0.35
6/1/13,0.22
6/2/13,0.81
6/3/13,0.42
6/4/13,1.03
6/5/13,1.28
6/6/13,1.98
6/7/13,0.15
6/8/13,0.12
6/9/13,3.91
6/10/13,13.75
6/11/13,5.44
6/12/13,0.18
6/13/13,0.24
6/14/13,0
6/15/13,0.1
6/16/13,0.12
6/17/13,0.14
6/18/13,2.76
6/19/13,13.58
6/20/13,1.3
6/21/13,0.25
6/22/13,0.22
6/23/13,6.6
6/24/13,61.51
6/25/13,214.12
6/26/13,147.8
6/27/13,6.03
6/28/13,1.54
6/29/13,0.54
6/30/13,0
7/1/13,1.59
7/2/13,2.76
7/3/13,11.11
7/4/13,8.9
7/5/13,1.09
7/6/13,0.15
7/7/13,0.14
7/8/13,0.22
7/9/13,0.35
7/10/13,0.2
7/11/13,2.97
7/12/13,1.49
7/13/13,1.03
7/14/13,0.08
7/15/13,0.26
7/16/13,0.72
7/17/13,0.18
7/18/13,0.13
7/19/13,0.3
7/20/13,2.03
7/21/13,12.13
7/22/13,14.41
7/23/13,13.6
7/24/13,0.97
7/25/13,6.27
7/26/13,15.22
7/27/13,5.82
7/28/13,4.27
7/29/13,3.64
7/30/13,0.1
7/31/13,0.19
8/1/13,0.58
8/2/13,0.12
8/3/13,0.05
8/4/13,0.09
8/5/13,0.21
8/6/13,0.37
8/7/13,1.02
8/8/13,1.8
8/9/13,2.26
8/10/13,2.09
8/11/13,1.19
8/12/13,1.33
8/13/13,0.23
8/14/13,0.2
8/15/13,0.37
8/16/13,0.58
8/17/13,0.54
8/18/13,1.26
8/19/13,5.48
8/20/13,6.85
8/21/13,8.65
8/22/13,14.05
8/23/13,2.81
8/24/13,1.16
8/25/13,17.52
8/26/13,18.04
8/27/13,7.41
8/28/13,1.46
8/29/13,6.36
8/30/13,6.51
8/31/13,3.86
9/1/13,6.42
9/2/13,17.56
9/3/13,32.54
9/4/13,3.8
9/5/13,2.9
9/6/13,6.12
9/7/13,9.93
9/8/13,5.96
9/9/13,4.55
9/10/13,4.17
9/11/13,1.16
9/12/13,2.12
9/13/13,2.64
9/14/13,1.73
9/15/13,2.25
9/16/13,0.46
9/17/13,7.47
9/18/13,5.84
9/19/13,0.04
9/20/13,7.85
9/21/13,177.8
9/22/13,198.79
9/23/13,21.54
9/24/13,10.46
9/25/13,22.46
9/26/13,7.56
9/27/13,0.97
9/28/13,2.36
9/29/13,60.67
9/30/13,140.56
10/1/13,10.53
10/2/13,0.18
10/3/13,1.28
10/4/13,0.38
10/5/13,1.48
10/6/13,0.44
10/7/13,0.21
10/8/13,0.6
10/9/13,27.62
10/10/13,75.79
10/11/13,1.18
10/12/13,1.69
10/13/13,9.53
10/14/13,0.67
10/15/13,0.54
10/16/13,0.58
10/17/13,0.44
10/18/13,0.24
10/19/13,0.07
10/20/13,0.42
10/21/13,0.6
10/22/13,0.45
10/23/13,0.63
10/24/13,0.33
10/25/13,0.24
10/26/13,0.28
10/27/13,3.56
10/28/13,74
10/29/13,75.4
10/30/13,4.49
10/31/13,1.15
11/1/13,0.13
11/2/13,5.41
11/3/13,2.83
11/4/13,2.12
11/5/13,1.7
11/6/13,0.96
11/7/13,1.2
11/8/13,7.48
11/9/13,0.19
11/10/13,0.08
11/11/13,0.43
11/12/13,11.73
11/13/13,5.52
11/14/13,0.78
11/15/13,0.61
11/16/13,8.79
11/17/13,2.73
11/18/13,6.44
11/19/13,148.99
11/20/13,432.56
11/21/13,260.11
11/22/13,73.69
11/23/13,30.5
11/24/13,2.37
11/25/13,0.73
11/26/13,0.22
11/27/13,1.17
11/28/13,0.42
11/29/13,16.34
11/30/13,13.98
12/1/13,1.03
12/2/13,10.64
12/3/13,51.35
12/4/13,23.31
12/5/13,4.36
12/6/13,37.99
12/7/13,275.33
12/8/13,40.37
12/9/13,6.88
12/10/13,1.46
12/11/13,1.46
12/12/13,2.14
12/13/13,1.15
12/14/13,0.71
12/15/13,0.36
12/16/13,1.51
12/17/13,0.22
12/18/13,1.05
12/19/13,32.51
12/20/13,41.89
12/21/13,1.22
12/22/13,0.27
12/23/13,0.32
12/24/13,0.85
12/25/13,0.13
12/26/13,0.09
12/27/13,0.2
12/28/13,0.08
12/29/13,0.27
12/30/13,0.07
12/31/13,0.18
1/1/14,0.14
1/2/14,0.14
1/3/14,0.09
1/4/14,0.21
1/5/14,0.06
1/6/14,1.72
1/7/14,1.22
1/8/14,8.06
1/9/14,17.66
1/10/14,4.32
1/11/14,48.44
1/12/14,52.38
1/13/14,5.56
1/14/14,1.04
1/15/14,0.19
1/16/14,0.15
1/17/14,0.25
1/18/14,0.1
1/19/14,0.09
1/20/14,0.08
1/21/14,0.08
1/22/14,0.09
1/23/14,0.05
1/24/14,0.14
1/25/14,0.05
1/26/14,0.19
1/27/14,0.51
1/28/14,7.49
1/29/14,94.94
1/30/14,210.54
1/31/14,87.92
2/1/14,6.03
2/2/14,66.2
2/3/14,103.02
2/4/14,1.68
2/5/14,7.59
2/6/14,261.19
2/7/14,255.93
2/8/14,780.87
2/9/14,1192.65
2/10/14,514.01
2/11/14,13.7
2/12/14,29.39
2/13/14,125.34
2/14/14,105.33
2/15/14,88.63
2/16/14,139.15
2/17/14,4.73
2/18/14,25.19
2/19/14,46.9
2/20/14,2.85
2/21/14,0.73
2/22/14,0.22
2/23/14,0.48
2/24/14,0.63
2/25/14,1.71
2/26/14,135.42
2/27/14,797.39
2/28/14,775.21
3/1/14,748.52
3/2/14,168.83
3/3/14,222.35
3/4/14,333.26
3/5/14,62.95
3/6/14,284.45
3/7/14,28.23
3/8/14,4.02
3/9/14,98.37
3/10/14,275.42
3/11/14,12.05
3/12/14,0.41
3/13/14,0.36
3/14/14,0.21
3/15/14,0.11
3/16/14,1.48
3/17/14,14.8
3/18/14,0.38
3/19/14,0.1
3/20/14,0.09
3/21/14,0.14
3/22/14,0.15
3/23/14,0.2
3/24/14,0.86
3/25/14,51.32
3/26/14,261.33
3/27/14,230.81
3/28/14,70.07
3/29/14,403.09
3/30/14,295.83
3/31/14,135.21
4/1/14,450.54
4/2/14,273.61
4/3/14,14.57
4/4/14,54.13
4/5/14,41.27
4/6/14,1.66
4/7/14,0.89
4/8/14,0.47
4/9/14,0.31
4/10/14,0.69
4/11/14,0.12
4/12/14,0.22
4/13/14,0.12
4/14/14,0.12
4/15/14,0.13
4/16/14,0.12
4/17/14,1.11
4/18/14,8.42
4/19/14,1.41
4/20/14,3.18
4/21/14,2.98
4/22/14,53.85
4/23/14,10.55
4/24/14,38.91
4/25/14,188.68
4/26/14,267.34
4/27/14,29.97
4/28/14,9.45
4/29/14,0.57
4/30/14,0.22
5/1/14,0.12
5/2/14,2.03
5/3/14,0.83
5/4/14,7.91
5/5/14,26.66
5/6/14,33.3
5/7/14,11.97
5/8/14,11.19
5/9/14,62.05
5/10/14,13.32
5/11/14,5.85
5/12/14,2.04
5/13/14,0.4
5/14/14,0.44
5/15/14,0.37
5/16/14,0.3
5/17/14,0.4
5/18/14,6.71
5/19/14,13.04
5/20/14,48.46
5/21/14,24.36
5/22/14,15.94
5/23/14,8.92
5/24/14,1.32
5/25/14,0.21
5/26/14,0.82
5/27/14,0.28
5/28/14,1.14
5/29/14,0.27
5/30/14,0.04
5/31/14,0.05
6/1/14,0.15
6/2/14,0.65
6/3/14,0.46
6/4/14,0.05
6/5/14,0.02
6/6/14,0.05
6/7/14,0.51
6/8/14,0.01
6/9/14,0.21
6/10/14,0.05
6/11/14,0.52
6/12/14,0.15
6/13/14,0.06
6/14/14,0.02
6/15/14,0.03
6/16/14,0
6/17/14,0.67
6/18/14,0.3
6/19/14,0.7
6/20/14,0.11
6/21/14,0
6/22/14,0.01
6/23/14,0.01
6/24/14,0.11
6/25/14,8.23
6/26/14,40.41
6/27/14,8.35
6/28/14,4.4
6/29/14,0.12
6/30/14,0.4
7/1/14,0.52
7/2/14,0.24
7/3/14,0.63
7/4/14,1.46
7/5/14,5.14
7/6/14,0.76
7/7/14,1.67
7/8/14,2.91
7/9/14,1.76
7/10/14,4.77
7/11/14,4.15
7/12/14,1.3
7/13/14,1.06
7/14/14,3.7
7/15/14,6.2
7/16/14,5.82
7/17/14,8.31
7/18/14,9.18
7/19/14,4.7
7/20/14,9.66
7/21/14,13.25
7/22/14,6.64
7/23/14,3.56
7/24/14,2.33
7/25/14,2.02
7/26/14,2.45
7/27/14,1.96
7/28/14,8.87
7/29/14,5.75
7/30/14,9.51
7/31/14,5.28
8/1/14,4.1
8/2/14,7.49
8/3/14,35.44
8/4/14,54
8/5/14,42.75
8/6/14,26.02
8/7/14,2.9
8/8/14,1.21
8/9/14,1.25
8/10/14,3.75
8/11/14,8.02
8/12/14,14.91
8/13/14,7.02
8/14/14,1.39
8/15/14,0.42
8/16/14,0.07
8/17/14,0.58
8/18/14,1.66
8/19/14,2.1
8/20/14,6.03
8/21/14,7.8
8/22/14,3.09
8/23/14,0.07
8/24/14,0.18
8/25/14,4.98
8/26/14,1.78
8/27/14,0.56
8/28/14,0.08
8/29/14,0.09
8/30/14,0.2
8/31/14,0.04
9/1/14,0.01
9/2/14,0.05
9/3/14,0.16
9/4/14,0.74
9/5/14,0.24
9/6/14,0.57
9/7/14,7.9
9/8/14,17.13
9/9/14,8.69
9/10/14,0.62
9/11/14,0.27
9/12/14,0.21
9/13/14,0.11
9/14/14,0.11
9/15/14,0.19
9/16/14,3.54
9/17/14,13.27
9/18/14,54.66
9/19/14,12.28
9/20/14,3.1
9/21/14,4.69
9/22/14,1.51
9/23/14,0.7
9/24/14,72.97
9/25/14,326.72
9/26/14,119.97
9/27/14,52.52
9/28/14,39.51
9/29/14,20.47
9/30/14,3.44
10/1/14,1.22
10/2/14,0.94
10/3/14,0.18
10/4/14,0.65
10/5/14,0.33
10/6/14,0.26
10/7/14,0.57
10/8/14,0.78
10/9/14,0.51
10/10/14,0.34
10/11/14,0.37
10/12/14,0.31
10/13/14,0.67
10/14/14,11.97
10/15/14,148.33
10/16/14,20.66
10/17/14,2.82
10/18/14,24.56
10/19/14,2.23
10/20/14,73.74
10/21/14,57.71
10/22/14,6.58
10/23/14,108.89
10/24/14,103.74
10/25/14,138.72
10/26/14,152.87
10/27/14,15.36
10/28/14,2.26
10/29/14,7.97
10/30/14,3.31
10/31/14,161.34
11/1/14,463.86
11/2/14,55.81
11/3/14,10.28
11/4/14,2.83
11/5/14,0.43
11/6/14,1.95
11/7/14,11.6
11/8/14,0.38
11/9/14,0.61
11/10/14,0.84
11/11/14,0.5
11/12/14,10.65
11/13/14,206.36
11/14/14,59.41
11/15/14,23.51
11/16/14,2.35
11/17/14,0.91
11/18/14,1.95
11/19/14,56.19
11/20/14,198.94
11/21/14,218.46
11/22/14,361.63
11/23/14,63.94
11/24/14,12.35
11/25/14,1.58
11/26/14,0.89
11/27/14,0.89
11/28/14,28.66
11/29/14,304.7
11/30/14,260.4
12/1/14,199.95
12/2/14,431.09
12/3/14,1201.55
12/4/14,664.98
12/5/14,118.21
12/6/14,354.45
12/7/14,13.76
12/8/14,72.92
12/9/14,40.15
12/10/14,52.37
12/11/14,1148.1
12/12/14,1733.21
12/13/14,263.53
12/14/14,12.03
12/15/14,334.45
12/16/14,464.32
12/17/14,559.67
12/18/14,181.13
12/19/14,312.62
12/20/14,308.73
12/21/14,213.66
12/22/14,57.72
12/23/14,2.67
12/24/14,32.88
12/25/14,90.13
12/26/14,3.89
12/27/14,1.08
12/28/14,1.21
12/29/14,6.41
12/30/14,27.05
12/31/14,63.57
1/1/15,2.29
1/2/15,1.14
1/3/15,0.71
1/4/15,0.88
1/5/15,0.71
1/6/15,0.27
1/7/15,0.27
1/8/15,0.64
1/9/15,2.08
1/10/15,20.98
1/11/15,127.88
1/12/15,68.8
1/13/15,1.86
1/14/15,0.71
1/15/15,3.5
1/16/15,98.82
1/17/15,31.24
1/18/15,84.57
1/19/15,7.6
1/20/15,5.28
1/21/15,0.67
1/22/15,0.25
1/23/15,0.85
1/24/15,0.46
1/25/15,0.51
1/26/15,14.52
1/27/15,62.26
1/28/15,7.16
1/29/15,0.69
1/30/15,14.43
1/31/15,11.19
2/1/15,3.24
2/2/15,80.75
2/3/15,90.17
2/4/15,8.8
2/5/15,29.23
2/6/15,466.16
2/7/15,1186.33
2/8/15,322.55
2/9/15,687.96
2/10/15,44.4
2/11/15,2.41
2/12/15,2.15
2/13/15,0.26
2/14/15,0.32
2/15/15,0.19
2/16/15,0.33
2/17/15,0.46
2/18/15,0.85
2/19/15,0.51
2/20/15,0.83
2/21/15,0.87
2/22/15,35.57
2/23/15,173.74
2/24/15,27.86
2/25/15,0.85
2/26/15,1.98
2/27/15,37.95
2/28/15,99.14
3/1/15,131.22
3/2/15,139.71
3/3/15,49.34
3/4/15,1.19
3/5/15,0.79
3/6/15,0.86
3/7/15,0.32
3/8/15,1.42
3/9/15,0.28
3/10/15,2.07
3/11/15,42
3/12/15,40.41
3/13/15,0.88
3/14/15,2.93
3/15/15,12.98
3/16/15,51.1
3/17/15,7.91
3/18/15,0.96
3/19/15,1.76
3/20/15,4.89
3/21/15,18.78
3/22/15,36.24
3/23/15,158.95
3/24/15,71.95
3/25/15,14.7
3/26/15,0.68
3/27/15,1.06
3/28/15,2.95
3/29/15,0.08
3/30/15,0.09
3/31/15,13.58
4/1/15,1.62
4/2/15,1.81
4/3/15,0.15
4/4/15,0.41
4/5/15,44.07
4/6/15,111.03
4/7/15,434.37
4/8/15,231.74
4/9/15,3.21
4/10/15,0.56
4/11/15,3.38
4/12/15,2.96
4/13/15,4.54
4/14/15,30.24
4/15/15,0.82
4/16/15,1.85
4/17/15,1.22
4/18/15,0.05
4/19/15,0.19
4/20/15,0.59
4/21/15,2.22
4/22/15,8.36
4/23/15,13.8
4/24/15,75.47
4/25/15,349.89
4/26/15,57.97
4/27/15,5.64
4/28/15,3.69
4/29/15,0.27
4/30/15,0.24
5/1/15,0.74
5/2/15,0.28
5/3/15,0.28
5/4/15,1.42
5/5/15,0.36
5/6/15,2.46
5/7/15,52.6
5/8/15,136.64
5/9/15,25.18
5/10/15,0.68
5/11/15,7.18
5/12/15,18.59
5/13/15,6.4
5/14/15,54.77
5/15/15,206.75
5/16/15,46.58
5/17/15,11.79
5/18/15,18.82
5/19/15,18.85
5/20/15,17.98
5/21/15,42.92
5/22/15,44.28
5/23/15,32
5/24/15,20.08
5/25/15,7.31
5/26/15,8.79
5/27/15,3.28
5/28/15,0.69
5/29/15,0.49
5/30/15,0.3
5/31/15,0.61
6/1/15,9.65
6/2/15,20.48
6/3/15,1.03
6/4/15,11.93
6/5/15,13.17
6/6/15,18.22
6/7/15,6.12
6/8/15,0.9
6/9/15,12.32
6/10/15,65.32
6/11/15,30.95
6/12/15,3.01
6/13/15,5.26
6/14/15,0.42
6/15/15,0.47
6/16/15,0.54
6/17/15,0.1
6/18/15,0.2
6/19/15,0.02
6/20/15,0.05
6/21/15,0.01
6/22/15,0.08
6/23/15,0
6/24/15,0.1
6/25/15,0.1
6/26/15,0.11
6/27/15,0.32
6/28/15,1.09
6/29/15,9.08
6/30/15,5.6
7/1/15,19.07
7/2/15,11.91
7/3/15,13.69
7/4/15,8.6
7/5/15,9.45
7/6/15,9.24
7/7/15,10.83
7/8/15,21.64
7/9/15,48.94
7/10/15,39.99
7/11/15,4.61
7/12/15,3.08
7/13/15,1.75
7/14/15,1.36
7/15/15,0.22
7/16/15,0.27
7/17/15,3.37
7/18/15,53.34
7/19/15,168.9
7/20/15,156.45
7/21/15,25.26
7/22/15,14.12
7/23/15,1.18
7/24/15,0.01
7/25/15,0.52
7/26/15,0.44
7/27/15,0.37
7/28/15,0.36
7/29/15,1.12
7/30/15,7.65
7/31/15,14.72
8/1/15,4.18
8/2/15,5.16
8/3/15,1.14
8/4/15,0.31
8/5/15,1.06
8/6/15,1
8/7/15,9.23
8/8/15,3.07
8/9/15,0.79
8/10/15,0.34
8/11/15,0.88
8/12/15,0.11
8/13/15,0.03
8/14/15,0.06
8/15/15,0.42
8/16/15,0.08
8/17/15,0.11
8/18/15,0
8/19/15,0.15
8/20/15,0.2
8/21/15,0.11
8/22/15,0.03
8/23/15,0.17
8/24/15,0.5
8/25/15,0.84
8/26/15,1.4
8/27/15,0.41
8/28/15,0.34
8/29/15,34.23
8/30/15,2.92
8/31/15,2.12
9/1/15,0.12
9/2/15,0.61
9/3/15,0.16
9/4/15,0.57
9/5/15,1.58
9/6/15,0.1
9/7/15,0.21
9/8/15,1.71
9/9/15,9.04
9/10/15,11.23
9/11/15,1.07
9/12/15,0.95
9/13/15,0.94
9/14/15,10
9/15/15,183.49
9/16/15,144.69
9/17/15,134.51
9/18/15,2.95
9/19/15,0.77
9/20/15,0.1
9/21/15,1.2
9/22/15,0.15
9/23/15,0.01
9/24/15,0.2
9/25/15,0.2
9/26/15,0.09
9/27/15,0.01
9/28/15,0.06
9/29/15,0.13
9/30/15,4.37
10/1/15,53.78
10/2/15,35.05
10/3/15,5.1
10/4/15,46.61
10/5/15,69.33
10/6/15,26.58
10/7/15,0.36
10/8/15,0.4
10/9/15,0.31
10/10/15,2.57
10/11/15,3.32
10/12/15,0.12
10/13/15,0.35
10/14/15,3.98
10/15/15,29.06
10/16/15,43.86
10/17/15,102.34
10/18/15,74.02
10/19/15,30.17
10/20/15,7.82
10/21/15,4.45
10/22/15,1.53
10/23/15,1.09
10/24/15,1
10/25/15,6.31
10/26/15,9.79
10/27/15,4.74
10/28/15,73.65
10/29/15,17.66
10/30/15,2.62
10/31/15,2.98
11/1/15,82.98
11/2/15,440.77
11/3/15,244.52
11/4/15,56.02
11/5/15,3.82
11/6/15,0.86
11/7/15,3.88
11/8/15,90.61
11/9/15,246.77
11/10/15,214.25
11/11/15,9.64
11/12/15,1.96
11/13/15,1.12
11/14/15,5.01
11/15/15,274.11
11/16/15,167.37
11/17/15,10.3
11/18/15,32.47
11/19/15,9.91
11/20/15,18.82
11/21/15,0.67
11/22/15,0.29
11/23/15,2.86
11/24/15,108.54
11/25/15,176.29
11/26/15,14.36
11/27/15,30.43
11/28/15,5.38
11/29/15,0.68
11/30/15,6.42
12/1/15,6.34
12/2/15,31.55
12/3/15,106.85
12/4/15,353.01
12/5/15,14.19
12/6/15,175.16
12/7/15,72.82
12/8/15,39.09
12/9/15,123.6
12/10/15,485.08
12/11/15,395.85
12/12/15,115.55
12/13/15,449.8
12/14/15,355.34
12/15/15,12.79
12/16/15,10.74
12/17/15,48.06
12/18/15,178.62
12/19/15,369.57
12/20/15,175.46
12/21/15,594.17
12/22/15,1069.27
12/23/15,168.03
12/24/15,159.99
12/25/15,134.56
12/26/15,14.62
12/27/15,7.75
12/28/15,72.03
12/29/15,21.13
12/30/15,26.56
12/31/15,5.8
1/1/16,0.87
1/2/16,1.63
1/3/16,9.86
1/4/16,110.69
1/5/16,851.49
1/6/16,963.74
1/7/16,723.63
1/8/16,67.6
1/9/16,112.34
1/10/16,63.23
1/11/16,19.65
1/12/16,24.64
1/13/16,398.24
1/14/16,156.31
1/15/16,333.54
1/16/16,276.99
1/17/16,295.03
1/18/16,823.33
1/19/16,509.44
1/20/16,373.04
1/21/16,12.46
1/22/16,271.37
1/23/16,454.82
1/24/16,113.07
1/25/16,63.28
1/26/16,6.36
1/27/16,1.66
1/28/16,36.26
1/29/16,362.06
1/30/16,393.02
1/31/16,230.48
2/1/16,239.45
2/2/16,40.44
2/3/16,22.35
2/4/16,42.66
2/5/16,1
2/6/16,1.95
2/7/16,0.2
2/8/16,0.33
2/9/16,0.31
2/10/16,0.02
2/11/16,0.47
2/12/16,1.08
2/13/16,6.6
2/14/16,4.6
2/15/16,1.2
2/16/16,2.66
2/17/16,88.06
2/18/16,639.43
2/19/16,153.46
2/20/16,84.44
2/21/16,1.9
2/22/16,8.08
2/23/16,0.8
2/24/16,0.15
2/25/16,0.11
2/26/16,4.04
2/27/16,35.6
2/28/16,7.12
2/29/16,8.07
3/1/16,4
3/2/16,28.59
3/3/16,80.47
3/4/16,105.79
3/5/16,663.3
3/6/16,1345.93
3/7/16,788.93
3/8/16,162.41
3/9/16,112.65
3/10/16,314.84
3/11/16,550.38
3/12/16,551.54
3/13/16,684.32
3/14/16,518.6
3/15/16,12.12
3/16/16,0.73
3/17/16,0.23
3/18/16,0.46
3/19/16,2.53
3/20/16,60.12
3/21/16,290.6
3/22/16,285.61
3/23/16,14.5
3/24/16,2.03
3/25/16,1.24
3/26/16,2.56
3/27/16,10.37
3/28/16,24.32
3/29/16,23.6
3/30/16,15.74
3/31/16,3.52
4/1/16,0.51
4/2/16,1.76
4/3/16,1.94
4/4/16,10.8
4/5/16,0.5
4/6/16,0.26
4/7/16,11.43
4/8/16,67.01
4/9/16,266.88
4/10/16,256.86
4/11/16,65.37
4/12/16,28.54
4/13/16,22.1
4/14/16,139.24
4/15/16,20.33
4/16/16,0.68
4/17/16,0.23
4/18/16,0.55
4/19/16,0.61
4/20/16,0.45
4/21/16,6.07
4/22/16,246.54
4/23/16,252.14
4/24/16,20.09
4/25/16,34.14
4/26/16,13.56
4/27/16,44
4/28/16,47.81
4/29/16,12.41
4/30/16,19.91
5/1/16,5.55
5/2/16,4.76
5/3/16,2
5/4/16,7.53
5/5/16,39.25
5/6/16,151.51
5/7/16,121.26
5/8/16,67.69
5/9/16,8.55
5/10/16,0.66
5/11/16,0.81
